
RTEMS Shell on /dev/console. Use 'help' to list commands.
SHLL [/] # nexus0: <RTEMS Nexus device>
info: lo0: link state changed to UP
=== Exp3inter-ST: Task Chain (n=10) SingleThreadedExecutor ===
Period: 200ms, Rounds: 500
[E3IST-CSV] 10,288,26354950,6372280,0,0,803960,0,19868760,541518093421
[E3IST-CSV] 10,289,26543400,6625750,0,0,621630,0,19786360,543332444301
[E3IST-CSV] 10,290,26324710,6569490,0,0,620100,0,19638540,545120744131
[E3IST-CSV] 10,291,30617280,6796540,0,0,709740,0,23685890,546958604191
[E3IST-CSV] 10,292,26174800,6396520,0,0,607360,0,19647980,548716436281
[E3IST-CSV] 10,293,25243500,6254750,0,0,654300,0,18873910,550507711301
[E3IST-CSV] 10,294,16611480,3957050,0,0,522470,0,12601300,552242899761
[E3IST-CSV] 10,295,26389970,6422550,0,0,635100,0,19682920,554119818721
[E3IST-CSV] 10,296,26274940,6295950,0,0,700420,0,19860390,555917076691
[E3IST-CSV] 10,297,38712360,7945210,0,0,706930,0,30643110,557816050041
[E3IST-CSV] 10,298,26484580,6437450,0,0,667290,0,19930040,559518977151
[E3IST-CSV] 10,299,26262560,6809590,0,0,597260,0,19324760,561320782451
[E3IST-CSV] 10,300,36783030,8314210,0,0,741500,0,28281290,563202309691
[E3IST-CSV] 10,301,26616010,6344170,0,0,663590,0,20146740,564918716061
[E3IST-CSV] 10,302,26758220,6454530,0,0,623010,0,20185960,566719251771
[E3IST-CSV] 10,303,26747780,6474590,0,0,730170,0,20148060,568528708371
[E3IST-CSV] 10,304,26720050,6742850,0,0,624180,0,19849650,570320622611
[E3IST-CSV] 10,305,35551820,8481130,0,0,934470,0,26774450,572176657371
[E3IST-CSV] 10,306,26480670,6420220,0,0,662590,0,19937230,573918844551
[E3IST-CSV] 10,307,20873360,4657910,0,0,618710,0,16086850,575682721061
[E3IST-CSV] 10,308,26454510,6343920,0,0,693180,0,19995900,577517435761
[E3IST-CSV] 10,309,18390260,4115200,0,0,564750,0,14215980,579245667591
[E3IST-CSV] 10,310,29636520,6872350,0,0,716240,0,22624330,581196498951
[E3IST-CSV] 10,311,26207190,6371200,0,0,706500,0,19713040,582916557481
[E3IST-CSV] 10,312,26189720,6384470,0,0,716050,0,19689380,584716695861
[E3IST-CSV] 10,313,26402350,6291730,0,0,784330,0,19989620,586517704051
[E3IST-CSV] 10,314,26190090,6442890,0,0,616710,0,19614710,588327982261
[E3IST-CSV] 10,315,25966890,6359240,0,0,761210,0,19480630,590116664901
[E3IST-CSV] 10,316,16800640,3916330,0,0,528360,0,12831450,591830907421
[E3IST-CSV] 10,317,26193350,6263600,0,0,668350,0,19631630,593726205031
[E3IST-CSV] 10,318,26784620,6816980,0,0,632450,0,19839840,595529476871
[E3IST-CSV] 10,319,26490290,6495680,0,0,616460,0,19699800,597319480561
[E3IST-CSV] 10,320,36013360,8576970,0,0,815990,0,27297600,599208723321
[E3IST-CSV] 10,321,36913180,8788180,0,0,1014350,0,27834820,600988980591
[E3IST-CSV] 10,322,37087930,8282930,0,0,839830,0,28667600,602806676541
[E3IST-CSV] 10,323,26293980,6733600,0,0,623930,0,19427990,604520075781
[E3IST-CSV] 10,324,27041790,6742280,0,0,611240,0,20069640,606331731641
[E3IST-CSV] 10,325,26622660,6469670,0,0,659490,0,20019210,608118389731
[E3IST-CSV] 10,326,24781030,6245060,0,0,646530,0,18410910,609907679021
[E3IST-CSV] 10,327,32705530,7907840,0,0,718760,0,24655840,611845543251
[E3IST-CSV] 10,328,22452170,4553600,0,0,776040,0,17774000,613481120771
[E3IST-CSV] 10,329,16231450,3661860,0,0,515200,0,12515270,615214905051
[E3IST-CSV] 10,330,25972330,6423580,0,0,649920,0,19426610,617123725941
[E3IST-CSV] 10,331,20259580,5673610,0,0,523440,0,14463160,618868331901
[E3IST-CSV] 10,332,29907010,6795980,0,0,762830,0,22985130,620795757591
[E3IST-CSV] 10,333,25899370,6265120,0,0,774730,0,19499860,622525097701
[E3IST-CSV] 10,334,25875250,6471270,0,0,667870,0,19270450,624326559751
[E3IST-CSV] 10,335,16568730,3721220,0,0,532950,0,12797400,626028926671
[E3IST-CSV] 10,336,26690740,6710910,0,0,620450,0,19849360,627928211241
[E3IST-CSV] 10,337,26870670,6737760,0,0,675790,0,20006180,629730977871
[E3IST-CSV] 10,338,16234970,3732440,0,0,516370,0,12454420,631414530691
[E3IST-CSV] 10,339,26912690,6455980,0,0,671380,0,20165960,633323118051
[E3IST-CSV] 10,340,32344620,7328130,0,0,908770,0,24882740,635229164661
[E3IST-CSV] 10,341,26631300,6688160,0,0,662820,0,19810770,636918822841
[E3IST-CSV] 10,342,26835340,6685750,0,0,632480,0,20020560,638730739741
[E3IST-CSV] 10,343,26598450,6380990,0,0,716350,0,20100150,640517904381
[E3IST-CSV] 10,344,26816110,6833310,0,0,653830,0,19851430,642330074541
[E3IST-CSV] 10,345,26661490,6466120,0,0,634070,0,20067810,644118783131
[E3IST-CSV] 10,346,26838180,6735980,0,0,607700,0,19973610,645929738241
[E3IST-CSV] 10,347,26373360,6326380,0,0,622070,0,19745850,647717494041
[E3IST-CSV] 10,348,26178690,6380460,0,0,797110,0,19665590,649524798361
[E3IST-CSV] 10,349,26667360,6651810,0,0,622230,0,19882440,651328545661
[E3IST-CSV] 10,350,26364850,6500730,0,0,624470,0,19738290,653120510251
[E3IST-CSV] 10,351,25545430,6547700,0,0,664220,0,18871990,654923642611
[E3IST-CSV] 10,352,25814550,6282990,0,0,755690,0,19229090,656723185351
[E3IST-CSV] 10,353,26269830,6259460,0,0,676380,0,19889140,658516449861
[E3IST-CSV] 10,354,30352040,6877070,0,0,682770,0,23332350,660426971761
[E3IST-CSV] 10,355,25205410,6114710,0,0,675740,0,18798520,662108799861
[E3IST-CSV] 10,356,26208680,6371450,0,0,624120,0,19713000,663927570041
[E3IST-CSV] 10,357,26612750,6787030,0,0,690740,0,19643990,665731165201
[E3IST-CSV] 10,358,34995310,7929770,0,0,989320,0,26924370,667566485611
[E3IST-CSV] 10,359,25984510,6441910,0,0,741060,0,19255430,669322907801
[E3IST-CSV] 10,360,26754460,6702850,0,0,619460,0,19924140,671129148821
[E3IST-CSV] 10,361,26343280,6256730,0,0,716340,0,19803310,672926434001
[E3IST-CSV] 10,362,21200730,6150200,0,0,574960,0,14915400,674735464931
[E3IST-CSV] 10,363,19486850,5769880,0,0,530310,0,13598350,676473204081
[E3IST-CSV] 10,364,25631470,6355860,0,0,740110,0,19149830,678322944611
[E3IST-CSV] 10,365,24811600,6178440,0,0,609800,0,18511390,680115609831
[E3IST-CSV] 10,366,18455560,5783310,0,0,613860,0,12553960,681862534231
[E3IST-CSV] 10,367,22957330,6232220,0,0,524210,0,16605920,683731227841
[E3IST-CSV] 10,368,28793230,6430860,0,0,593160,0,22230460,685545996551
[E3IST-CSV] 10,369,26253250,6419370,0,0,621560,0,19703360,687328550871
[E3IST-CSV] 10,370,26392480,6358300,0,0,663500,0,19728480,689127151721
[E3IST-CSV] 10,371,18851430,5507210,0,0,526550,0,13229180,690927629281
[E3IST-CSV] 10,372,27028860,6620350,0,0,752440,0,20272510,692737283821
[E3IST-CSV] 10,373,36295700,8273810,0,0,900140,0,27873120,694602202531
[E3IST-CSV] 10,374,25395850,6357240,0,0,595200,0,18912100,696321972661
[E3IST-CSV] 10,375,26172080,6233910,0,0,660710,0,19631240,698125794491
[E3IST-CSV] 10,376,20412910,4232090,0,0,641400,0,16115500,699867424491
[E3IST-CSV] 10,377,26561620,6617150,0,0,608590,0,19819470,701728423651
[E3IST-CSV] 10,378,28402000,7451730,0,0,687520,0,20818960,703561014281
[E3IST-CSV] 10,379,20156190,3823260,0,0,777820,0,16241300,705287575351
[E3IST-CSV] 10,380,26474820,6486320,0,0,642180,0,19864670,707130042971
[E3IST-CSV] 10,381,22328370,6027140,0,0,642650,0,16172250,708942845141
[E3IST-CSV] 10,382,26796330,6626460,0,0,618210,0,20044380,710728849661
[E3IST-CSV] 10,383,33023380,8245650,0,0,805340,0,24459840,712574073741
[E3IST-CSV] 10,384,24340920,5827420,0,0,551150,0,18387420,714311073291
[E3IST-CSV] 10,385,25828570,6386650,0,0,606930,0,19146410,716121108181
[E3IST-CSV] 10,386,22065540,5967800,0,0,586670,0,15969320,717928320681
[E3IST-CSV] 10,387,24664370,6212510,0,0,643420,0,18327170,719715146071
[E3IST-CSV] 10,388,26568810,6373540,0,0,625510,0,20076330,721528563461
[E3IST-CSV] 10,389,17164560,4422790,0,0,583480,0,12620830,723254133791
[E3IST-CSV] 10,390,25551380,6454090,0,0,743110,0,18967920,725122022011
[E3IST-CSV] 10,391,26424130,6223510,0,0,717390,0,20087940,726925767391
[E3IST-CSV] 10,392,27209990,6613950,0,0,615500,0,20450590,728741013321
[E3IST-CSV] 10,393,26233350,6297450,0,0,606800,0,19815390,730524281631
[E3IST-CSV] 10,394,26494790,6447000,0,0,618790,0,19915280,732329726821
[E3IST-CSV] 10,395,26234280,6349980,0,0,655450,0,19764490,734127385091
[E3IST-CSV] 10,396,26163150,6204360,0,0,696080,0,19677250,735924738401
[E3IST-CSV] 10,397,25891310,5766820,0,0,762440,0,19997240,737728185391
[E3IST-CSV] 10,398,26418570,6290930,0,0,771120,0,20009800,739525779851
[E3IST-CSV] 10,399,16529270,3661960,0,0,575040,0,12815550,741247262581
[E3IST-CSV] 10,400,16327090,3945510,0,0,556040,0,12330820,743041860581
[E3IST-CSV] 10,401,25340910,6416850,0,0,696960,0,18794350,744920279271
[E3IST-CSV] 10,402,31080680,7341760,0,0,691240,0,23605750,746834237251
[E3IST-CSV] 10,403,19812160,5689500,0,0,562810,0,13998860,748526407751
[E3IST-CSV] 10,404,16718360,3989110,0,0,537690,0,12674180,750231090851
[E3IST-CSV] 10,405,26609270,6468700,0,0,634000,0,20014360,752126603611
[E3IST-CSV] 10,406,38951750,8012740,0,0,776490,0,30790170,754019625451
[E3IST-CSV] 10,407,25802090,6451150,0,0,664940,0,19221040,755725207031
[E3IST-CSV] 10,408,27140530,6629950,0,0,753680,0,20379360,757531401711
[E3IST-CSV] 10,409,27704650,7253350,0,0,724930,0,20281800,759336979421
[E3IST-CSV] 10,410,25961750,6205590,0,0,685750,0,19636980,761124558221
[E3IST-CSV] 10,411,26257670,6422730,0,0,648280,0,19715220,762928904511
[E3IST-CSV] 10,412,25375610,6260210,0,0,592800,0,18988460,764716194831
[E3IST-CSV] 10,413,26419870,6277340,0,0,622220,0,20018360,766524475131
[E3IST-CSV] 10,414,26733790,6782490,0,0,619590,0,19817090,768328461891
[E3IST-CSV] 10,415,29001530,7495550,0,0,777330,0,21365700,770142007191
[E3IST-CSV] 10,416,26552770,6360670,0,0,608530,0,20066890,771927246601
[E3IST-CSV] 10,417,26361070,6416330,0,0,808230,0,19818370,773724244231
[E3IST-CSV] 10,418,26638320,6319630,0,0,673830,0,20201950,775524802181
[E3IST-CSV] 10,419,26736740,6576010,0,0,611210,0,19866350,777328763551
[E3IST-CSV] 10,420,26464170,6384900,0,0,769440,0,19950170,779124987851
[E3IST-CSV] 10,421,26685680,6485100,0,0,671080,0,20071000,780925883711
[E3IST-CSV] 10,422,26120850,6353350,0,0,607970,0,19425340,782723800381
[E3IST-CSV] 10,423,27463070,6522650,0,0,617100,0,20664260,784534286091
[E3IST-CSV] 10,424,26342410,6560860,0,0,605040,0,19643410,786327669551
[E3IST-CSV] 10,425,38735570,7573000,0,0,821310,0,31028970,788223800971
[E3IST-CSV] 10,426,38862810,8359720,0,0,774900,0,30350440,790024089731
[E3IST-CSV] 10,427,26731710,6487960,0,0,725370,0,20128320,791726534821
[E3IST-CSV] 10,428,26809260,6483400,0,0,720410,0,20212750,793526701301
[E3IST-CSV] 10,429,26526150,6459390,0,0,640150,0,19932910,795326437671
[E3IST-CSV] 10,430,22028300,5872460,0,0,564230,0,15941350,797098082651
[E3IST-CSV] 10,431,26329020,6288690,0,0,657390,0,19745930,798925967021
[E3IST-CSV] 10,432,26198530,6186220,0,0,848740,0,19734350,800724400401
[E3IST-CSV] 10,433,36362040,9100970,0,0,1077410,0,27121220,802586331871
[E3IST-CSV] 10,434,26187710,6331210,0,0,696390,0,19731440,804325695551
[E3IST-CSV] 10,435,26330710,6244530,0,0,629840,0,19798050,806125500371
[E3IST-CSV] 10,436,25724940,6262920,0,0,644030,0,19176220,807920549391
[E3IST-CSV] 10,437,18092850,4624300,0,0,609170,0,13343190,809680117981
[E3IST-CSV] 10,438,35421920,7322210,0,0,894010,0,27966800,811604758761
[E3IST-CSV] 10,439,18619410,4471360,0,0,578540,0,14068820,813226170201
[E3IST-CSV] 10,440,39454750,8419830,0,0,814010,0,30888150,815275907561
[E3IST-CSV] 10,441,20475940,4946280,0,0,552330,0,15436810,816854741161
[E3IST-CSV] 10,442,34396590,8303260,0,0,903870,0,25797740,818792452041
[E3IST-CSV] 10,443,31548490,7263190,0,0,711330,0,23996070,820563835541
[E3IST-CSV] 10,444,26537470,6467020,0,0,614040,0,19936460,822327573971
[E3IST-CSV] 10,445,26521200,6577830,0,0,747140,0,19816460,824122683301
[E3IST-CSV] 10,446,20327640,4846810,0,0,682190,0,15419140,825872507581
[E3IST-CSV] 10,447,30248230,7953670,0,0,1121870,0,22162950,827788296621
[E3IST-CSV] 10,448,26225520,6436460,0,0,610080,0,19657840,829526394251
[E3IST-CSV] 10,449,27607100,6165380,0,0,1069240,0,21352430,831311320371
[E3IST-CSV] 10,450,25605720,6794350,0,0,659000,0,18643750,833122461591
[E3IST-CSV] 10,451,29281480,5984090,0,0,755010,0,23234020,834870600021
[E3IST-CSV] 10,452,24415720,6116240,0,0,646840,0,18007040,836690287231
[E3IST-CSV] 10,453,26433610,6328470,0,0,608610,0,19808270,838526199501
[E3IST-CSV] 10,454,38386960,7912220,0,0,805290,0,30340150,840423628761
[E3IST-CSV] 10,455,16832350,3901530,0,0,533800,0,12873180,842049054371
[E3IST-CSV] 10,456,25758180,6499320,0,0,595850,0,18966220,843919263081
[E3IST-CSV] 10,457,22232630,5770570,0,0,569300,0,16219420,845689566661
[E3IST-CSV] 10,458,25964300,6635200,0,0,596880,0,19196550,847526751501
[E3IST-CSV] 10,459,29879570,7484270,0,0,769310,0,22103690,849339343851
[E3IST-CSV] 10,460,25449510,6490480,0,0,688730,0,18826370,851121438981
[E3IST-CSV] 10,461,27836150,6712730,0,0,607300,0,20986720,852943887441
[E3IST-CSV] 10,462,36608260,8416220,0,0,1025810,0,28048960,854785891691
[E3IST-CSV] 10,463,16314260,3661020,0,0,578050,0,12601660,856444964301
[E3IST-CSV] 10,464,57368440,13268300,0,0,1428600,0,43905290,858600367291
[E3IST-CSV] 10,465,16696280,3850550,0,0,587040,0,12790790,860035655351
[E3IST-CSV] 10,466,28858760,6765350,0,0,638760,0,21956640,861949654231
[E3IST-CSV] 10,467,27437040,6662950,0,0,745060,0,20644940,863737953711
[E3IST-CSV] 10,468,40434440,8209760,0,0,959480,0,32096450,865694745361
[E3IST-CSV] 10,469,34886780,8085560,0,0,785360,0,26519820,867395609461
[E3IST-CSV] 10,470,27730180,6899900,0,0,657000,0,20699680,869178445251
[E3IST-CSV] 10,471,30582810,7340250,0,0,699070,0,23096220,870950092321
[E3IST-CSV] 10,472,27078990,6638800,0,0,617690,0,20309600,872736878581
[E3IST-CSV] 10,473,27933510,6845000,0,0,609610,0,20959030,874541544561
[E3IST-CSV] 10,474,30039600,6948170,0,0,731580,0,22824990,876412957491
[E3IST-CSV] 10,475,25480110,6588470,0,0,699740,0,18756330,878121165511
[E3IST-CSV] 10,476,24292590,6161900,0,0,732580,0,17950350,879966592821
[E3IST-CSV] 10,477,18922340,5238110,0,0,705930,0,13559830,881685233741
[E3IST-CSV] 10,478,26865860,6656210,0,0,614920,0,20070730,883528745041
[E3IST-CSV] 10,479,21533310,4670900,0,0,520640,0,16770750,885359073811
[E3IST-CSV] 10,480,38164110,9103000,0,0,957790,0,28611060,887206464141
[E3IST-CSV] 10,481,30370870,7146090,0,0,669290,0,23073110,888948472081
[E3IST-CSV] 10,482,35561870,8172880,0,0,889160,0,26967180,890844199311
[E3IST-CSV] 10,483,20356170,5212370,0,0,547410,0,15039370,892466901281
[E3IST-CSV] 10,484,27551400,6615190,0,0,624210,0,20803960,894347908601
[E3IST-CSV] 10,485,22953000,5433180,0,0,828480,0,17459530,896079942881
[E3IST-CSV] 10,486,29810750,7301400,0,0,659430,0,22378790,897993848481
[E3IST-CSV] 10,487,29362160,7774380,0,0,804510,0,21457850,899781343611
[E3IST-CSV] 10,488,27062940,6736370,0,0,650440,0,20182170,901532662071
[E3IST-CSV] 10,489,38517070,8226820,0,0,1033380,0,30153680,903475965201
[E3IST-CSV] 10,490,29770960,7201080,0,0,661550,0,22436950,905194363161
[E3IST-CSV] 10,491,31616150,6214860,0,0,768600,0,25332090,906970030451
[E3IST-CSV] 10,492,32135460,7346410,0,0,684050,0,24652950,908775543671
[E3IST-CSV] 10,493,31316620,7953470,0,0,984490,0,23088160,910541549201
[E3IST-CSV] 10,494,26560150,6456060,0,0,638420,0,19970180,912324870811
[E3IST-CSV] 10,495,25659190,6448030,0,0,594700,0,19078070,914118229591
[E3IST-CSV] 10,496,25879620,7062200,0,0,741430,0,18675370,915920213031
[E3IST-CSV] 10,497,26729730,6483670,0,0,600780,0,20119670,917726650851
[E3IST-CSV] 10,498,27059860,6435500,0,0,741800,0,20507180,919527458901
[E3IST-CSV] 10,499,26035100,6250880,0,0,663510,0,19656860,921321468331
[E3IST-SUMMARY] chain_len=10 e2e_avg=26672575 publish_avg=6433075 gc_trigger_avg=0 invoke_cb_avg=0 getnext_avg=683620 take_data_avg=0 sched_avg=20085802 dispatch_avg=472226153056

*** FATAL ***
fatal source: 9 (RTEMS_FATAL_SOURCE_EXCEPTION)

R0   = 0x01596bb8 R8  = 0x00000000
R1   = 0x00000000 R9  = 0x00000000
R2   = 0x00000010 R10 = 0x00000000
R3   = 0x01596cb8 R11 = 0x00000000
R4   = 0x00c00c88 R12 = 0x01596cb8
R5   = 0x0030cbd1 SP  = 0x01596ba8
R6   = 0x00000000 LR  = 0x00000000
R7   = 0x01596ba8 PC  = 0x0030cc58
CPSR = 0x600d0173 VEC = 0x00000001
FPEXC = 0x40000000
FPSCR = 0x20000010
D00 = 0x0000000000000000
D01 = 0x0000000000000001
D02 = 0x0100007f00000000
D03 = 0x0000001400080002
D04 = 0x0004005800000000
D05 = 0x0008006200000c3f
D06 = 0x4120000000000002
D07 = 0x000186a00061a800
D08 = 0x0000000000000000
D09 = 0x0000000000000000
D10 = 0x0000000000000000
D11 = 0x0000000000000000
D12 = 0x0000000000000000
D13 = 0x0000000000000000
D14 = 0x0000000000000000
D15 = 0x0000000000000000
D16 = 0x0000000000000000
D17 = 0x0000000000000000
D18 = 0x0000000000000000
D19 = 0x0000000000000000
D20 = 0x00abcaac00abca98
D21 = 0x00abcadc00abcac0
D22 = 0x00abc9f400abc9e4
D23 = 0x00abca1400abca04
D24 = 0x00abc9b400abc9a4
D25 = 0x00abc9d400abc9c4
D26 = 0x00abc94000abc918
D27 = 0x00abc98000abc964
D28 = 0x00abc8c000abc890
D29 = 0x00abc8f800abc8dc
D30 = 0x00abcd7800abcd78
D31 = 0x00abc88400abc878
RTEMS version: 6.1.0.not-released
RTEMS tools: 13.3.0 20240521 (RTEMS 6, RSB no-repo, Newlib 1b3dcfd)
executing thread ID: 0x0a010001
executing thread name: UI1 
